City,State,Avg_Temp,Humidity,Rainfall,Wind_Speed,Pressure,Visibility,AQI
Hyderabad,Telangana,29.1,30.0,79.6,7.8,1004.0,73.4,20
Kolkata,West Bengal,19.7,80.0,13.5,19.7,994.7,57.0,126
Jaipur,Rajasthan,26.7,32.0,68.5,18.5,1010.1,39.3,28
Bhopal,Madhya Pradesh,32.2,51.9,39.8,15.9,1014.2,44.6,84
Bengaluru,Karnataka,41.0,42.9,17.3,19.2,1016.5,97.7,40
Bengaluru,Karnataka,22.9,62.4,14.6,12.7,1023.1,7.4,189
Mumbai,Maharashtra,21.6,78.8,49.7,15.1,992.3,86.8,50
Delhi,Delhi,28.0,33.1,2.8,6.1,992.2,14.9,194
Kolkata,West Bengal,37.6,36.9,4.8,9.7,1023.7,7.4,183
Patna,Bihar,16.8,75.0,32.7,18.3,1013.6,99.7,45
Bengaluru,Karnataka,17.7,44.5,0.6,14.5,993.4,14.0,184
Chennai,Tamil Nadu,33.7,92.4,36.2,14.3,1022.2,52.8,130
Mumbai,Maharashtra,30.7,66.6,69.5,13.0,1013.0,27.3,86
Delhi,Delhi,15.9,39.8,41.9,15.3,1020.3,54.5,75
Bengaluru,Karnataka,23.9,94.9,25.3,23.1,1017.3,26.4,152
Bengaluru,Karnataka,24.1,56.8,3.6,4.7,1012.5,56.5,143
Chennai,Tamil Nadu,37.5,72.3,9.8,2.8,1022.3,70.9,143
Delhi,Delhi,17.6,35.5,43.1,11.9,996.9,17.6,102
Bengaluru,Karnataka,34.5,40.2,14.5,17.5,1019.4,83.2,67
Jaipur,Rajasthan,16.1,71.4,70.3,9.9,1006.9,82.6,32
Bengaluru,Karnataka,29.6,73.4,37.1,5.4,1005.2,97.4,85
Bhopal,Madhya Pradesh,35.4,51.8,3.1,18.3,1005.3,43.2,150
Bengaluru,Karnataka,21.4,56.9,0.7,22.5,991.3,85.2,92
Kolkata,West Bengal,20.3,57.7,65.7,24.0,1022.4,77.6,20
Jaipur,Rajasthan,35.7,90.2,55.1,17.8,1001.4,13.8,150
Bengaluru,Karnataka,34.8,32.8,60.4,17.8,1005.8,14.1,69
Jaipur,Rajasthan,40.5,71.0,30.8,18.3,1007.0,70.0,105
Bengaluru,Karnataka,35.8,57.7,45.0,10.2,1018.0,6.1,144
Bhopal,Madhya Pradesh,40.7,34.2,59.2,6.8,1001.1,6.0,118
Bengaluru,Karnataka,36.4,73.3,19.3,21.8,1008.4,32.4,139
Lucknow,Uttar Pradesh,44.1,48.2,33.2,12.0,1016.2,75.7,82
Bhopal,Madhya Pradesh,24.0,54.5,17.0,11.3,1009.1,28.3,146
Delhi,Delhi,39.8,40.7,37.1,16.3,1008.0,87.3,49
Kolkata,West Bengal,31.9,78.1,30.6,13.2,994.9,78.2,82
Delhi,Delhi,24.8,67.9,41.9,6.6,998.8,26.9,150
Patna,Bihar,37.4,58.2,10.9,9.5,1012.7,56.6,127
Mumbai,Maharashtra,18.4,67.6,43.4,6.6,996.9,84.1,67
Chennai,Tamil Nadu,39.7,32.4,62.5,18.0,1004.7,46.8,38
Jaipur,Rajasthan,17.5,46.5,24.5,3.3,1007.0,41.9,127
Kolkata,West Bengal,19.1,32.3,69.9,7.7,1010.6,44.5,41
Lucknow,Uttar Pradesh,34.1,55.2,61.0,8.3,1016.3,79.3,42
Jaipur,Rajasthan,21.8,51.8,38.4,13.5,1004.4,27.7,120
Bengaluru,Karnataka,29.9,87.3,79.1,23.4,1007.9,94.4,20
Patna,Bihar,21.4,50.1,1.5,14.6,1012.3,18.0,167
Bhopal,Madhya Pradesh,25.2,35.5,52.7,15.1,993.7,66.2,47
Delhi,Delhi,43.8,80.4,46.3,17.9,1004.2,90.4,51
Lucknow,Uttar Pradesh,38.3,51.1,32.8,2.4,998.4,51.5,138
Delhi,Delhi,38.2,54.3,15.3,10.3,997.3,6.2,197
Bengaluru,Karnataka,44.7,41.0,28.0,12.9,1016.4,69.7,85
Bhopal,Madhya Pradesh,19.6,45.4,18.4,17.2,1003.8,47.5,106
Patna,Bihar,37.1,61.4,71.5,10.0,1002.7,95.5,20
Bengaluru,Karnataka,22.3,56.0,78.4,23.6,1011.3,21.2,51
Hyderabad,Telangana,19.2,55.3,4.8,13.9,996.6,22.3,185
Jaipur,Rajasthan,36.8,59.3,34.1,4.1,992.3,93.7,68
Kolkata,West Bengal,19.9,49.1,44.0,19.2,1021.7,34.7,79
Delhi,Delhi,20.1,66.9,39.8,12.6,1013.9,28.9,137
Jaipur,Rajasthan,29.3,48.8,55.7,5.9,1002.7,10.7,134
Chennai,Tamil Nadu,38.1,33.8,66.3,23.2,1024.6,62.5,20
Delhi,Delhi,44.9,63.9,12.9,23.0,1016.8,7.1,188
Jaipur,Rajasthan,45.0,74.6,42.5,10.2,1006.4,68.6,94
Jaipur,Rajasthan,25.2,55.8,25.6,21.0,1022.0,77.6,72
Bengaluru,Karnataka,40.1,82.1,1.0,13.5,994.2,41.0,182
Jaipur,Rajasthan,30.3,45.4,13.2,22.6,995.1,7.7,154
Mumbai,Maharashtra,18.3,55.1,62.2,10.2,1002.6,10.2,105
Mumbai,Maharashtra,18.1,63.2,54.5,17.7,1017.2,13.9,106
Kolkata,West Bengal,26.0,36.2,7.1,20.6,1006.7,12.9,167
Delhi,Delhi,21.8,78.4,57.6,22.9,994.6,90.8,20
Lucknow,Uttar Pradesh,23.7,66.0,49.5,3.0,1007.6,85.4,56
Mumbai,Maharashtra,23.2,87.9,2.1,20.3,999.8,78.3,133
Kolkata,West Bengal,38.6,35.7,2.2,7.8,1004.3,22.0,169
Patna,Bihar,23.8,94.8,39.9,7.0,1025.0,67.7,116
Delhi,Delhi,26.9,63.3,45.5,2.6,1014.1,85.0,54
Bhopal,Madhya Pradesh,16.0,66.9,49.2,12.4,1008.4,39.2,104
Bengaluru,Karnataka,20.7,63.6,76.3,24.9,1018.0,64.2,20
Patna,Bihar,15.5,73.0,59.8,22.9,1017.4,26.2,78
Bhopal,Madhya Pradesh,26.7,75.7,1.8,5.8,1023.0,85.1,124
Lucknow,Uttar Pradesh,30.0,43.6,45.4,15.3,1013.6,82.1,47
Bengaluru,Karnataka,29.7,42.3,43.0,8.2,995.5,50.8,80
Patna,Bihar,39.7,91.1,22.1,7.5,1015.0,78.4,116
Bengaluru,Karnataka,38.3,49.9,70.0,7.4,1015.9,81.7,20
Bengaluru,Karnataka,40.8,91.4,39.3,21.3,999.4,46.4,130
Bhopal,Madhya Pradesh,36.5,51.9,35.7,19.3,1023.7,69.5,53
Patna,Bihar,31.1,77.9,33.3,18.1,1010.2,52.6,120
Delhi,Delhi,34.2,53.9,0.2,20.9,999.9,82.6,110
Jaipur,Rajasthan,23.0,79.6,44.2,2.2,1018.9,60.0,97
Hyderabad,Telangana,24.7,89.7,5.4,16.1,994.6,19.8,193
Bhopal,Madhya Pradesh,34.7,41.5,20.6,9.6,1018.1,74.2,80
Bhopal,Madhya Pradesh,37.7,33.0,29.5,17.5,995.8,41.7,99
Patna,Bihar,35.6,82.8,14.6,5.8,1016.9,77.1,146
Hyderabad,Telangana,40.0,63.7,52.5,8.9,1012.9,26.2,116
Kolkata,West Bengal,43.1,76.4,16.3,13.8,998.9,26.6,178
Bengaluru,Karnataka,20.7,60.9,14.2,23.4,1004.7,7.6,147
Kolkata,West Bengal,23.2,69.1,9.7,3.1,998.2,5.1,226
Kolkata,West Bengal,42.5,82.3,30.9,13.1,1011.8,77.3,108
Bengaluru,Karnataka,16.7,44.7,39.2,2.6,1011.7,6.7,140
Bhopal,Madhya Pradesh,39.2,84.1,54.3,22.8,1003.8,41.4,103
Kolkata,West Bengal,26.2,90.9,43.8,10.5,1008.2,37.1,128
Bengaluru,Karnataka,28.7,59.0,56.1,18.6,1004.6,9.9,123
Lucknow,Uttar Pradesh,32.9,75.2,39.1,6.2,990.4,22.5,146
Mumbai,Maharashtra,32.0,92.9,38.4,14.1,1001.3,59.2,102
Patna,Bihar,24.9,81.5,15.1,3.7,992.3,79.2,123
Lucknow,Uttar Pradesh,16.8,92.0,42.3,17.0,1011.1,74.5,72
Jaipur,Rajasthan,17.9,93.0,55.7,19.4,995.3,49.8,93
Hyderabad,Telangana,23.4,68.1,13.0,8.7,1004.3,44.0,170
Jaipur,Rajasthan,34.9,42.8,15.7,14.5,1022.4,73.0,93
Delhi,Delhi,43.2,52.0,20.4,9.8,998.6,76.5,114
Kolkata,West Bengal,40.8,88.7,12.4,19.6,999.9,87.3,111
Patna,Bihar,28.0,76.8,45.0,13.6,1022.6,40.2,112
Jaipur,Rajasthan,38.8,39.9,28.3,14.1,991.2,56.4,102
Jaipur,Rajasthan,40.4,37.8,12.8,3.1,1014.3,46.4,156
Patna,Bihar,32.4,65.3,9.0,7.8,1022.1,77.7,133
Patna,Bihar,34.4,50.9,17.1,23.7,991.9,66.6,92
Bhopal,Madhya Pradesh,35.4,33.2,48.4,5.3,1019.6,36.1,85
Bhopal,Madhya Pradesh,28.5,58.8,49.1,6.1,1025.0,66.5,79
Chennai,Tamil Nadu,43.0,39.2,18.9,7.3,1000.3,25.0,171
Lucknow,Uttar Pradesh,29.6,71.2,70.6,24.5,992.7,90.8,20
Jaipur,Rajasthan,22.3,38.6,78.4,15.8,995.2,99.2,20
Delhi,Delhi,25.3,77.4,55.2,15.3,1003.2,35.2,99
Jaipur,Rajasthan,24.3,34.8,70.6,10.6,1006.9,45.4,39
Jaipur,Rajasthan,28.6,54.1,5.0,11.1,1016.3,57.4,146
Jaipur,Rajasthan,29.6,78.9,36.2,20.2,1015.2,65.5,81
Patna,Bihar,35.4,73.5,72.6,22.5,994.9,12.7,95
Mumbai,Maharashtra,42.0,55.3,77.8,17.5,993.9,5.2,100
Lucknow,Uttar Pradesh,23.6,94.6,60.6,6.3,995.1,70.5,88
Hyderabad,Telangana,26.3,44.4,8.9,15.0,1019.4,98.0,62
Bengaluru,Karnataka,26.8,92.7,16.4,20.1,1003.4,32.5,158
Mumbai,Maharashtra,30.4,40.5,49.4,8.1,1020.7,33.7,110
Mumbai,Maharashtra,18.2,83.6,46.7,5.6,1005.4,64.2,105
Hyderabad,Telangana,17.6,84.6,16.5,7.3,1003.7,24.6,189
Patna,Bihar,28.9,36.1,55.0,15.8,1013.8,90.9,20
Delhi,Delhi,35.3,42.7,38.0,22.6,1023.3,57.4,66
Hyderabad,Telangana,26.4,38.2,36.2,11.7,1019.9,81.0,53
Hyderabad,Telangana,22.5,78.6,58.5,2.6,995.9,8.4,152
Jaipur,Rajasthan,28.1,92.0,39.4,11.1,1004.0,36.1,152
Delhi,Delhi,28.1,56.7,22.5,12.3,1013.4,63.5,107
Lucknow,Uttar Pradesh,32.8,56.2,47.9,21.9,998.3,77.7,44
Hyderabad,Telangana,41.8,70.3,17.5,6.4,1013.0,26.5,192
Kolkata,West Bengal,33.6,74.8,70.6,10.7,1000.0,52.2,61
Patna,Bihar,18.6,61.1,75.9,22.0,1006.2,32.6,34
Hyderabad,Telangana,25.4,32.4,7.6,16.8,1001.3,68.5,101
Delhi,Delhi,41.8,65.3,7.1,13.5,1020.3,53.5,138
Delhi,Delhi,22.1,53.8,3.5,4.2,1005.9,60.0,147
Delhi,Delhi,23.7,61.3,56.3,16.4,990.8,53.0,51
Bengaluru,Karnataka,28.5,50.7,12.3,16.6,1022.9,5.9,174
Kolkata,West Bengal,42.0,73.4,55.9,23.9,1014.7,30.1,83
Delhi,Delhi,16.8,44.4,50.0,9.7,1007.9,90.7,21
Delhi,Delhi,26.1,34.6,0.7,2.5,1018.4,78.8,122
Delhi,Delhi,18.8,71.3,27.4,22.8,992.1,53.9,86
Delhi,Delhi,31.9,71.1,21.7,4.6,1016.7,18.8,203
Jaipur,Rajasthan,31.3,32.2,22.6,6.0,998.3,95.3,72
Mumbai,Maharashtra,33.5,39.5,71.5,13.5,1012.4,80.9,20
Chennai,Tamil Nadu,18.7,71.0,27.6,7.7,1017.9,48.0,132
Lucknow,Uttar Pradesh,27.7,46.0,68.3,6.4,1017.0,8.8,113
Lucknow,Uttar Pradesh,17.1,91.3,12.7,19.3,1017.4,38.0,159
Bhopal,Madhya Pradesh,25.7,35.0,68.1,7.5,998.2,11.6,98
Chennai,Tamil Nadu,26.2,66.0,30.0,9.4,1008.7,61.9,116
Lucknow,Uttar Pradesh,16.4,62.6,22.8,3.8,1021.0,94.4,69
Jaipur,Rajasthan,42.5,45.7,63.4,4.1,1013.8,63.4,50
Patna,Bihar,36.5,49.1,33.0,24.3,995.0,13.0,115
Delhi,Delhi,23.7,87.5,40.9,4.3,1017.0,75.3,114
Lucknow,Uttar Pradesh,21.6,62.0,28.3,13.0,998.2,84.4,71
Bengaluru,Karnataka,20.3,35.8,3.1,3.3,990.8,76.6,114
Kolkata,West Bengal,31.4,74.0,78.9,10.9,1001.8,69.9,39
Delhi,Delhi,33.0,74.1,31.8,20.5,1008.6,65.4,80
Bhopal,Madhya Pradesh,35.6,46.2,11.9,17.8,1018.9,59.1,121
Patna,Bihar,40.3,53.4,45.1,4.1,1008.9,76.4,74
Kolkata,West Bengal,37.5,92.9,44.2,7.2,996.4,89.2,100
Hyderabad,Telangana,32.3,35.7,39.0,12.4,1014.4,53.3,89
Chennai,Tamil Nadu,18.6,60.3,39.2,23.9,991.8,15.0,125
Delhi,Delhi,16.8,82.0,36.5,11.8,992.1,39.4,142
Kolkata,West Bengal,19.8,78.2,59.9,2.0,1009.9,5.8,158
Patna,Bihar,18.1,90.1,42.7,12.4,1013.2,29.1,131
Bhopal,Madhya Pradesh,30.5,36.2,32.1,12.7,1017.6,67.8,64
Lucknow,Uttar Pradesh,35.8,79.3,37.1,6.6,992.2,53.4,123
Kolkata,West Bengal,23.9,47.8,46.3,19.0,991.1,44.0,80
Lucknow,Uttar Pradesh,42.3,52.7,49.6,12.8,1020.6,38.8,110
Kolkata,West Bengal,41.3,88.2,77.6,15.1,1012.8,68.8,46
Bhopal,Madhya Pradesh,24.0,89.0,47.8,11.9,992.1,79.6,66
Patna,Bihar,21.2,81.9,36.3,16.2,995.4,22.7,129
Patna,Bihar,26.2,65.2,37.3,2.9,1001.4,26.4,137
Lucknow,Uttar Pradesh,27.0,63.8,52.0,21.6,994.9,59.9,37
Lucknow,Uttar Pradesh,26.2,76.9,6.9,24.3,1000.6,69.5,109
Lucknow,Uttar Pradesh,41.0,64.7,22.5,2.7,1023.7,46.8,157
Lucknow,Uttar Pradesh,43.2,63.3,55.7,11.3,995.1,21.4,110
Kolkata,West Bengal,34.6,75.8,22.0,17.6,1001.5,72.3,103
Mumbai,Maharashtra,40.3,53.1,72.4,12.9,1025.0,74.2,20
Delhi,Delhi,41.1,83.5,13.7,23.7,1010.4,89.6,101
Hyderabad,Telangana,25.0,53.9,34.4,17.2,1010.9,55.1,95
Delhi,Delhi,19.7,39.6,18.3,21.2,1011.9,96.3,36
Jaipur,Rajasthan,24.8,93.6,57.8,24.4,992.3,84.1,45
Jaipur,Rajasthan,43.6,34.2,34.3,20.5,1015.1,83.7,46
Delhi,Delhi,28.3,86.5,51.8,7.4,998.3,75.0,89
Chennai,Tamil Nadu,21.3,67.6,57.3,9.8,1000.4,10.3,136
Bhopal,Madhya Pradesh,33.6,35.3,57.7,21.7,1007.1,53.8,42
Mumbai,Maharashtra,28.3,77.8,5.6,4.5,1001.8,5.5,227
Bhopal,Madhya Pradesh,31.0,36.8,70.5,18.8,993.4,42.3,29
Kolkata,West Bengal,23.2,74.7,66.7,22.2,1000.0,45.6,39
Mumbai,Maharashtra,44.5,56.9,3.3,3.6,991.9,83.3,141
Bhopal,Madhya Pradesh,40.5,87.5,74.7,9.1,1010.4,22.2,127
Hyderabad,Telangana,24.7,82.9,37.9,3.4,1017.5,29.8,148
Lucknow,Uttar Pradesh,31.1,59.2,33.8,4.8,997.0,5.5,165
Chennai,Tamil Nadu,15.9,75.2,27.7,5.8,1010.1,95.5,70
Mumbai,Maharashtra,19.8,69.5,10.4,12.4,1010.6,80.6,98
Chennai,Tamil Nadu,31.4,60.2,2.9,22.8,1020.0,98.6,69
Hyderabad,Telangana,33.3,68.6,7.2,7.3,1009.5,13.8,220
Delhi,Delhi,15.8,41.4,7.3,8.9,1007.9,31.4,146
Delhi,Delhi,22.4,30.9,14.0,15.2,990.6,14.5,161
Kolkata,West Bengal,23.7,67.5,21.2,10.8,993.2,38.0,160
Chennai,Tamil Nadu,16.4,54.0,16.4,10.3,1009.8,7.0,188
Kolkata,West Bengal,37.5,74.6,12.8,4.7,998.7,96.1,123
Kolkata,West Bengal,27.5,85.2,59.3,15.3,1004.6,32.4,92
Chennai,Tamil Nadu,26.3,67.1,40.9,23.3,1010.4,41.1,98
Lucknow,Uttar Pradesh,21.4,78.7,25.8,19.6,1017.2,24.9,131
Bengaluru,Karnataka,35.1,54.3,30.0,14.9,1024.8,64.5,92
Lucknow,Uttar Pradesh,19.2,88.7,22.0,4.9,1023.7,6.5,198
Delhi,Delhi,32.3,32.9,53.7,7.3,992.2,17.1,95
Lucknow,Uttar Pradesh,18.5,53.1,52.8,11.9,998.9,77.1,48
Hyderabad,Telangana,40.7,52.4,1.9,7.9,991.5,26.7,193
Mumbai,Maharashtra,24.6,31.4,15.2,7.2,1004.8,56.1,109
Jaipur,Rajasthan,23.1,56.2,66.3,19.1,997.9,39.4,46
Kolkata,West Bengal,36.5,37.4,2.5,2.4,1019.9,22.1,198
Delhi,Delhi,33.0,57.1,78.1,5.9,1015.7,33.5,76
Bhopal,Madhya Pradesh,36.2,85.4,55.9,20.3,994.1,57.9,81
Patna,Bihar,41.7,89.1,49.8,16.5,992.5,43.6,117
Delhi,Delhi,27.7,81.1,8.7,23.5,1015.5,61.1,121
Delhi,Delhi,38.6,39.1,75.4,5.2,998.3,73.4,20
Mumbai,Maharashtra,42.4,54.4,77.6,21.2,1016.9,22.6,65
Kolkata,West Bengal,42.3,50.6,73.1,21.4,1014.9,84.6,20
Kolkata,West Bengal,22.0,90.3,53.3,14.6,995.7,49.2,103
Delhi,Delhi,43.6,31.6,67.2,24.6,1003.2,30.4,53
Bhopal,Madhya Pradesh,24.2,79.0,20.0,17.0,995.0,54.0,124
Delhi,Delhi,38.9,88.8,74.1,13.8,1023.2,89.8,38
Patna,Bihar,29.2,40.8,73.7,24.9,996.1,68.6,20
Lucknow,Uttar Pradesh,21.2,67.8,37.7,2.7,992.3,71.7,93
Jaipur,Rajasthan,26.6,75.8,59.1,10.9,1012.0,32.1,113
Hyderabad,Telangana,29.2,62.0,72.9,3.6,997.5,90.4,30
Lucknow,Uttar Pradesh,24.4,53.9,16.3,7.6,995.2,57.8,134
Bengaluru,Karnataka,26.7,68.9,35.8,12.3,998.7,34.1,126
Kolkata,West Bengal,21.9,81.3,56.4,12.4,998.8,50.5,78
Chennai,Tamil Nadu,20.2,38.3,45.7,19.2,999.9,8.0,94
Jaipur,Rajasthan,26.8,57.8,5.8,24.7,994.4,9.5,167
Jaipur,Rajasthan,24.9,73.4,62.8,13.4,1020.6,14.1,122
Bhopal,Madhya Pradesh,15.0,72.0,44.1,8.4,1002.5,40.4,120
Lucknow,Uttar Pradesh,27.8,49.1,9.0,9.1,1017.4,75.4,110
Bhopal,Madhya Pradesh,20.8,32.9,16.5,5.1,1016.3,34.1,153
Chennai,Tamil Nadu,21.2,30.5,0.7,15.1,1009.2,90.9,81
Chennai,Tamil Nadu,20.3,63.3,36.0,20.7,1010.6,45.5,81
Kolkata,West Bengal,18.2,34.3,77.3,3.6,1017.9,78.2,20
Delhi,Delhi,31.7,32.3,2.8,22.7,1006.5,75.4,93
Lucknow,Uttar Pradesh,37.0,45.9,33.5,4.1,1020.3,67.4,105
Lucknow,Uttar Pradesh,41.6,42.0,51.8,24.7,1007.6,63.3,37
Patna,Bihar,40.4,32.7,74.4,6.2,991.8,79.9,20
Bhopal,Madhya Pradesh,27.2,57.8,65.5,22.5,1000.2,82.7,20
Bengaluru,Karnataka,37.1,80.1,30.9,9.4,1012.1,36.9,146
Jaipur,Rajasthan,19.0,31.7,2.3,11.3,1010.8,20.0,171
Kolkata,West Bengal,43.5,74.2,15.3,21.3,999.5,68.0,117
Patna,Bihar,41.9,66.9,49.1,20.5,1009.2,11.4,120
Delhi,Delhi,31.0,81.2,43.1,6.4,999.8,89.3,83
Mumbai,Maharashtra,21.7,72.5,46.4,16.1,1022.3,23.4,134
Patna,Bihar,39.2,69.2,78.3,11.5,1004.2,13.9,89
Mumbai,Maharashtra,26.3,76.3,10.7,8.5,1005.5,47.8,177
Patna,Bihar,22.3,50.0,56.4,13.9,996.5,86.1,25
Lucknow,Uttar Pradesh,17.0,70.4,67.2,7.2,1008.4,11.3,130
Hyderabad,Telangana,44.0,52.7,29.2,24.4,1017.8,34.4,118
Chennai,Tamil Nadu,29.9,38.0,11.8,3.7,1010.8,25.9,161
Lucknow,Uttar Pradesh,39.8,65.8,34.2,12.2,997.2,43.1,120
Chennai,Tamil Nadu,44.4,86.0,44.2,13.7,1023.7,44.4,131
Bengaluru,Karnataka,36.3,40.9,24.9,17.5,1020.6,52.4,97
Kolkata,West Bengal,36.2,46.6,55.2,17.2,1020.7,97.2,20
Jaipur,Rajasthan,29.6,51.1,30.6,15.1,1006.0,82.5,67
Lucknow,Uttar Pradesh,19.2,82.5,67.0,20.0,1024.9,49.0,58
Kolkata,West Bengal,27.3,60.2,59.9,9.7,1011.2,67.0,54
Kolkata,West Bengal,24.1,63.1,50.2,15.3,1019.5,53.3,87
Mumbai,Maharashtra,16.8,33.2,48.4,19.9,1008.9,34.6,61
Chennai,Tamil Nadu,23.2,78.6,12.1,9.5,1020.0,85.0,108
Kolkata,West Bengal,44.2,90.6,26.9,19.5,999.3,35.4,143
Hyderabad,Telangana,31.1,94.2,53.2,13.0,1007.9,79.8,73
Bengaluru,Karnataka,44.2,34.3,36.1,11.4,1020.5,28.1,112
Mumbai,Maharashtra,31.8,69.0,48.4,9.3,1001.2,41.4,96
Chennai,Tamil Nadu,21.0,78.1,5.3,22.7,1009.6,61.2,116
Bengaluru,Karnataka,36.8,94.9,77.9,13.8,1008.9,11.9,108
Bhopal,Madhya Pradesh,23.7,94.8,57.6,5.8,992.8,53.4,98
Lucknow,Uttar Pradesh,20.1,86.9,43.1,10.4,1003.9,96.8,57
Bhopal,Madhya Pradesh,23.1,42.6,45.9,14.5,998.0,17.0,106
Bhopal,Madhya Pradesh,21.3,83.5,24.7,23.5,992.1,93.9,58
Hyderabad,Telangana,36.0,38.5,31.5,15.2,997.7,62.0,67
Patna,Bihar,33.6,68.9,76.9,22.4,1007.2,96.0,20
Bengaluru,Karnataka,22.2,47.0,64.9,24.7,991.4,57.5,20
Bhopal,Madhya Pradesh,36.3,88.7,1.2,15.7,994.8,53.0,158
Delhi,Delhi,30.2,56.3,26.1,13.5,998.0,97.7,47
Delhi,Delhi,27.0,49.3,35.1,3.0,1000.5,63.9,101
Bengaluru,Karnataka,29.3,61.5,69.6,15.0,1021.6,52.5,58
Patna,Bihar,18.3,64.9,49.8,3.4,1015.8,13.5,135
Lucknow,Uttar Pradesh,31.5,80.8,0.6,15.7,1004.6,32.1,202
Mumbai,Maharashtra,29.0,79.6,21.0,22.1,1019.3,7.7,186
Jaipur,Rajasthan,44.5,48.8,29.6,7.5,1000.0,32.6,129
Chennai,Tamil Nadu,30.4,50.4,59.0,16.9,1005.8,53.4,54
Jaipur,Rajasthan,17.1,67.9,65.0,21.7,1005.4,94.8,20
Jaipur,Rajasthan,18.6,73.1,48.6,4.2,1000.9,88.0,75
Patna,Bihar,17.5,78.4,67.7,4.5,998.1,59.1,57
Bhopal,Madhya Pradesh,37.2,75.2,35.8,21.2,1009.6,33.3,108
Chennai,Tamil Nadu,25.9,75.2,64.0,11.6,1024.4,19.1,121
Delhi,Delhi,17.7,80.8,31.0,17.8,1011.8,5.3,158
Jaipur,Rajasthan,17.4,82.1,36.8,5.5,996.8,60.5,117
Hyderabad,Telangana,20.2,65.4,50.3,3.0,997.3,66.7,81
Mumbai,Maharashtra,41.5,32.1,68.0,24.9,1014.5,70.0,20
Kolkata,West Bengal,26.4,75.7,26.7,9.8,1006.5,16.2,181
Lucknow,Uttar Pradesh,19.8,90.3,32.0,5.0,990.0,63.3,116
Bengaluru,Karnataka,15.5,54.4,36.9,14.5,998.8,82.7,54
Chennai,Tamil Nadu,35.6,90.9,29.4,4.9,1022.3,91.7,93
Jaipur,Rajasthan,28.0,76.7,78.8,9.7,1019.9,57.1,64
Lucknow,Uttar Pradesh,16.2,79.3,18.1,24.8,1005.5,19.9,153
Kolkata,West Bengal,41.1,43.4,3.9,18.1,1006.5,34.7,157
Bengaluru,Karnataka,34.0,77.4,71.0,19.8,1011.2,83.8,20
Bengaluru,Karnataka,38.9,59.4,40.7,17.1,1020.5,38.0,98
Lucknow,Uttar Pradesh,25.5,92.2,40.2,17.5,1023.9,65.8,101
Bhopal,Madhya Pradesh,23.1,65.2,77.9,24.7,1022.9,34.2,24
Bengaluru,Karnataka,15.6,82.3,38.8,9.5,991.2,73.5,83
Hyderabad,Telangana,23.5,85.8,67.8,10.3,1012.4,15.5,118
Bhopal,Madhya Pradesh,23.5,42.7,58.3,17.6,1011.0,15.4,85
Bengaluru,Karnataka,29.2,31.5,20.4,9.1,999.9,45.3,105
Jaipur,Rajasthan,23.0,56.8,57.9,21.3,994.8,32.5,73
Jaipur,Rajasthan,43.6,51.2,52.9,7.6,1011.4,84.7,61
Delhi,Delhi,17.4,68.2,14.0,9.8,995.7,15.8,179
Kolkata,West Bengal,41.2,94.8,14.3,7.1,1005.8,67.5,165
Bhopal,Madhya Pradesh,22.8,91.6,51.3,12.0,996.7,72.6,76
Mumbai,Maharashtra,42.8,76.5,13.9,25.0,1000.3,23.7,173
Delhi,Delhi,38.4,49.3,40.5,24.3,1014.9,57.4,69
Hyderabad,Telangana,43.0,83.4,77.1,11.8,1016.2,51.2,65
Bhopal,Madhya Pradesh,15.5,46.7,43.8,10.7,1021.8,91.7,41
Hyderabad,Telangana,35.4,78.4,78.4,20.4,1022.8,8.8,92
Jaipur,Rajasthan,35.3,88.0,31.4,19.4,1019.9,91.7,63
Mumbai,Maharashtra,16.4,42.2,34.1,20.1,1004.5,29.3,96
Jaipur,Rajasthan,40.4,66.0,39.2,9.5,993.0,17.8,141
Mumbai,Maharashtra,16.7,38.7,77.0,13.8,991.8,34.8,40
Bhopal,Madhya Pradesh,16.7,37.9,14.6,11.2,1003.0,13.7,144
Bengaluru,Karnataka,18.9,47.3,45.4,20.6,1018.2,59.2,58
Jaipur,Rajasthan,36.9,81.3,0.3,6.6,1022.8,28.4,219
Bhopal,Madhya Pradesh,37.5,51.9,4.4,3.5,994.4,15.3,213
Patna,Bihar,26.8,89.3,76.6,4.5,1010.6,26.7,96
Hyderabad,Telangana,35.5,81.8,75.7,9.3,1023.4,36.7,90
Lucknow,Uttar Pradesh,31.9,47.5,79.6,6.1,1001.6,21.9,73
Mumbai,Maharashtra,23.6,60.7,30.2,18.0,1003.8,67.7,63
Hyderabad,Telangana,30.8,31.1,41.7,16.8,1014.3,72.2,40
Kolkata,West Bengal,43.5,35.9,2.8,22.2,990.6,87.0,81
Lucknow,Uttar Pradesh,17.3,51.1,28.9,23.9,1024.2,70.4,68
Patna,Bihar,36.2,50.7,27.4,9.7,1013.7,6.6,168
Hyderabad,Telangana,17.7,32.4,78.9,13.9,1010.2,46.7,20
Mumbai,Maharashtra,28.3,82.2,17.7,2.1,1002.1,56.5,173
Lucknow,Uttar Pradesh,43.3,63.1,64.0,19.7,1023.4,15.4,92
Jaipur,Rajasthan,37.1,69.1,30.6,13.3,992.6,8.4,172
Delhi,Delhi,23.7,46.1,36.6,12.3,990.0,85.3,37
Delhi,Delhi,36.4,47.1,58.2,3.8,1010.2,49.0,79
